Transacao,Data de compra,ID Consumidor,ID Produto,Quantidade,Venda_unitaria,Faturamento
6504,"terça-feira, 8 de março de 2022",1259,10,6,R$ 70,R$ 420
6677,"terça-feira, 15 de março de 2022",950,10,6,R$ 70,R$ 420
6968,"sábado, 26 de março de 2022",3826,10,6,R$ 70,R$ 420
7052,"terça-feira, 29 de março de 2022",4925,10,6,R$ 70,R$ 420
7126,"sexta-feira, 1 de abril de 2022",8068,10,6,R$ 70,R$ 420
7431,"terça-feira, 12 de abril de 2022",9224,10,6,R$ 70,R$ 420
8237,"quinta-feira, 12 de maio de 2022",4956,10,6,R$ 70,R$ 420
8242,"quinta-feira, 12 de maio de 2022",7304,10,6,R$ 70,R$ 420
8270,"sexta-feira, 13 de maio de 2022",5020,10,6,R$ 70,R$ 420
8498,"sábado, 21 de maio de 2022",4498,10,6,R$ 70,R$ 420
8538,"segunda-feira, 23 de maio de 2022",10137,10,6,R$ 70,R$ 420
8745,"segunda-feira, 30 de maio de 2022",2647,10,6,R$ 70,R$ 420
8852,"sexta-feira, 3 de junho de 2022",1005,10,6,R$ 70,R$ 420
9044,"sexta-feira, 10 de junho de 2022",2918,10,6,R$ 70,R$ 420
9134,"terça-feira, 14 de junho de 2022",8462,10,6,R$ 70,R$ 420
9154,"terça-feira, 14 de junho de 2022",7268,10,6,R$ 70,R$ 420
9516,"terça-feira, 28 de junho de 2022",6708,10,6,R$ 70,R$ 420
9681,"segunda-feira, 4 de julho de 2022",591,10,6,R$ 70,R$ 420
9795,"sexta-feira, 8 de julho de 2022",1253,10,6,R$ 70,R$ 420
10012,"sexta-feira, 15 de julho de 2022",3021,10,6,R$ 70,R$ 420
10018,"sexta-feira, 15 de julho de 2022",767,10,6,R$ 70,R$ 420
10502,"quarta-feira, 3 de agosto de 2022",8279,10,6,R$ 70,R$ 420
10742,"sexta-feira, 12 de agosto de 2022",3602,10,6,R$ 70,R$ 420
10768,"sábado, 13 de agosto de 2022",2050,10,6,R$ 70,R$ 420
10986,"domingo, 21 de agosto de 2022",9074,10,6,R$ 70,R$ 420
10999,"segunda-feira, 22 de agosto de 2022",5790,10,6,R$ 70,R$ 420
11195,"segunda-feira, 29 de agosto de 2022",5114,10,6,R$ 70,R$ 420
12008,"quarta-feira, 28 de setembro de 2022",7836,10,6,R$ 70,R$ 420
12022,"quarta-feira, 28 de setembro de 2022",9610,10,6,R$ 70,R$ 420
12113,"sábado, 1 de outubro de 2022",6307,10,6,R$ 70,R$ 420
12155,"segunda-feira, 3 de outubro de 2022",6960,10,6,R$ 70,R$ 420
12425,"quinta-feira, 13 de outubro de 2022",5419,10,6,R$ 70,R$ 420
12684,"domingo, 23 de outubro de 2022",5962,10,6,R$ 70,R$ 420
12907,"domingo, 30 de outubro de 2022",2218,10,6,R$ 70,R$ 420
12988,"quarta-feira, 2 de novembro de 2022",3909,10,6,R$ 70,R$ 420
13003,"quarta-feira, 2 de novembro de 2022",1185,10,6,R$ 70,R$ 420
13112,"domingo, 6 de novembro de 2022",1116,10,6,R$ 70,R$ 420
13228,"sexta-feira, 11 de novembro de 2022",4853,10,6,R$ 70,R$ 420
13242,"sexta-feira, 11 de novembro de 2022",1425,10,6,R$ 70,R$ 420
13405,"quinta-feira, 17 de novembro de 2022",6328,10,6,R$ 70,R$ 420
13467,"sábado, 19 de novembro de 2022",3932,10,6,R$ 70,R$ 420
13686,"terça-feira, 29 de novembro de 2022",5700,10,6,R$ 70,R$ 420
13836,"terça-feira, 6 de dezembro de 2022",1442,10,6,R$ 70,R$ 420
198,"sábado, 23 de janeiro de 2021",363,19,6,R$ 40,R$ 240
266,"sexta-feira, 29 de janeiro de 2021",5831,19,6,R$ 40,R$ 240
876,"quarta-feira, 17 de março de 2021",2846,19,6,R$ 40,R$ 240
1103,"quarta-feira, 31 de março de 2021",2588,19,6,R$ 40,R$ 240
1131,"sábado, 3 de abril de 2021",8068,19,6,R$ 40,R$ 240
1515,"quinta-feira, 29 de abril de 2021",448,19,6,R$ 40,R$ 240
1794,"quinta-feira, 20 de maio de 2021",5158,19,6,R$ 40,R$ 240
1898,"sábado, 29 de maio de 2021",7862,19,6,R$ 40,R$ 240
1907,"sábado, 29 de maio de 2021",10147,19,6,R$ 40,R$ 240
2108,"quarta-feira, 16 de junho de 2021",5813,19,6,R$ 40,R$ 240
2340,"segunda-feira, 5 de julho de 2021",8070,19,6,R$ 40,R$ 240
2368,"quinta-feira, 8 de julho de 2021",4727,19,6,R$ 40,R$ 240
2628,"quinta-feira, 29 de julho de 2021",6836,19,6,R$ 40,R$ 240
3227,"quinta-feira, 16 de setembro de 2021",6609,19,6,R$ 40,R$ 240
3664,"sábado, 23 de outubro de 2021",2594,19,6,R$ 40,R$ 240
3713,"quarta-feira, 27 de outubro de 2021",8892,19,6,R$ 40,R$ 240
3946,"domingo, 14 de novembro de 2021",7003,19,6,R$ 40,R$ 240
3947,"domingo, 14 de novembro de 2021",1130,19,6,R$ 40,R$ 240
4090,"terça-feira, 23 de novembro de 2021",587,19,6,R$ 40,R$ 240
4256,"sábado, 4 de dezembro de 2021",10214,19,6,R$ 40,R$ 240
4619,"domingo, 26 de dezembro de 2021",9327,19,6,R$ 40,R$ 240
4661,"quarta-feira, 29 de dezembro de 2021",1594,19,6,R$ 40,R$ 240
4971,"terça-feira, 11 de janeiro de 2022",3593,19,6,R$ 40,R$ 240
5555,"quarta-feira, 2 de fevereiro de 2022",6263,19,6,R$ 40,R$ 240
6031,"sábado, 19 de fevereiro de 2022",8404,19,6,R$ 40,R$ 240
6139,"quarta-feira, 23 de fevereiro de 2022",8364,19,6,R$ 40,R$ 240
6210,"sexta-feira, 25 de fevereiro de 2022",8291,19,6,R$ 40,R$ 240
6808,"sábado, 19 de março de 2022",6652,19,6,R$ 40,R$ 240
6967,"sábado, 26 de março de 2022",8355,19,6,R$ 40,R$ 240
7264,"quarta-feira, 6 de abril de 2022",4044,19,6,R$ 40,R$ 240
7298,"sexta-feira, 8 de abril de 2022",7958,19,6,R$ 40,R$ 240
7367,"domingo, 10 de abril de 2022",6462,19,6,R$ 40,R$ 240
7410,"segunda-feira, 11 de abril de 2022",9928,19,6,R$ 40,R$ 240
7432,"terça-feira, 12 de abril de 2022",9115,19,6,R$ 40,R$ 240
7876,"sexta-feira, 29 de abril de 2022",7702,19,6,R$ 40,R$ 240
8111,"sábado, 7 de maio de 2022",5767,19,6,R$ 40,R$ 240
8214,"quarta-feira, 11 de maio de 2022",4174,19,6,R$ 40,R$ 240
8229,"quarta-feira, 11 de maio de 2022",4386,19,6,R$ 40,R$ 240
8318,"domingo, 15 de maio de 2022",3553,19,6,R$ 40,R$ 240
8711,"domingo, 29 de maio de 2022",5642,19,6,R$ 40,R$ 240
8964,"terça-feira, 7 de junho de 2022",9443,19,6,R$ 40,R$ 240
9016,"quinta-feira, 9 de junho de 2022",4932,19,6,R$ 40,R$ 240
9343,"terça-feira, 21 de junho de 2022",6528,19,6,R$ 40,R$ 240
9515,"terça-feira, 28 de junho de 2022",8169,19,6,R$ 40,R$ 240
9650,"domingo, 3 de julho de 2022",5099,19,6,R$ 40,R$ 240
9794,"sexta-feira, 8 de julho de 2022",2094,19,6,R$ 40,R$ 240
10017,"sexta-feira, 15 de julho de 2022",6750,19,6,R$ 40,R$ 240
10021,"sábado, 16 de julho de 2022",1265,19,6,R$ 40,R$ 240
10202,"sexta-feira, 22 de julho de 2022",3753,19,6,R$ 40,R$ 240
10326,"quarta-feira, 27 de julho de 2022",2687,19,6,R$ 40,R$ 240
10488,"terça-feira, 2 de agosto de 2022",7888,19,6,R$ 40,R$ 240
10707,"quinta-feira, 11 de agosto de 2022",8287,19,6,R$ 40,R$ 240
11054,"quarta-feira, 24 de agosto de 2022",2063,19,6,R$ 40,R$ 240
11074,"quinta-feira, 25 de agosto de 2022",3495,19,6,R$ 40,R$ 240
11165,"domingo, 28 de agosto de 2022",1874,19,6,R$ 40,R$ 240
11323,"sábado, 3 de setembro de 2022",6582,19,6,R$ 40,R$ 240
11655,"quinta-feira, 15 de setembro de 2022",5208,19,6,R$ 40,R$ 240
11737,"segunda-feira, 19 de setembro de 2022",4174,19,6,R$ 40,R$ 240
11848,"quinta-feira, 22 de setembro de 2022",7261,19,6,R$ 40,R$ 240
11955,"segunda-feira, 26 de setembro de 2022",8279,19,6,R$ 40,R$ 240
12069,"sexta-feira, 30 de setembro de 2022",2479,19,6,R$ 40,R$ 240
12233,"quinta-feira, 6 de outubro de 2022",323,19,6,R$ 40,R$ 240
12247,"sexta-feira, 7 de outubro de 2022",2244,19,6,R$ 40,R$ 240
12627,"sexta-feira, 21 de outubro de 2022",8870,19,6,R$ 40,R$ 240
12643,"sexta-feira, 21 de outubro de 2022",1720,19,6,R$ 40,R$ 240
12860,"sábado, 29 de outubro de 2022",597,19,6,R$ 40,R$ 240
12894,"domingo, 30 de outubro de 2022",4586,19,6,R$ 40,R$ 240
13258,"sexta-feira, 11 de novembro de 2022",9189,19,6,R$ 40,R$ 240
13670,"segunda-feira, 28 de novembro de 2022",7920,19,6,R$ 40,R$ 240
13859,"quinta-feira, 8 de dezembro de 2022",7152,19,6,R$ 40,R$ 240
14011,"quinta-feira, 22 de dezembro de 2022",6600,19,6,R$ 40,R$ 240
14021,"sábado, 24 de dezembro de 2022",2467,19,6,R$ 40,R$ 240
334,"quarta-feira, 3 de fevereiro de 2021",6359,11,6,R$ 42,R$ 252
356,"sexta-feira, 5 de fevereiro de 2021",8551,11,6,R$ 42,R$ 252
438,"sexta-feira, 12 de fevereiro de 2021",260,11,6,R$ 42,R$ 252
612,"sábado, 27 de fevereiro de 2021",8301,11,6,R$ 42,R$ 252
953,"segunda-feira, 22 de março de 2021",8304,11,6,R$ 42,R$ 252
1052,"domingo, 28 de março de 2021",5339,11,6,R$ 42,R$ 252
1147,"sábado, 3 de abril de 2021",1427,11,6,R$ 42,R$ 252
1208,"quinta-feira, 8 de abril de 2021",5196,11,6,R$ 42,R$ 252
1511,"quinta-feira, 29 de abril de 2021",5196,11,6,R$ 42,R$ 252
1568,"segunda-feira, 3 de maio de 2021",4692,11,6,R$ 42,R$ 252
1917,"domingo, 30 de maio de 2021",6113,11,6,R$ 42,R$ 252
2359,"quarta-feira, 7 de julho de 2021",771,11,6,R$ 42,R$ 252
2456,"quinta-feira, 15 de julho de 2021",4490,11,6,R$ 42,R$ 252
3087,"sábado, 4 de setembro de 2021",917,11,6,R$ 42,R$ 252
3096,"domingo, 5 de setembro de 2021",5944,11,6,R$ 42,R$ 252
3239,"sexta-feira, 17 de setembro de 2021",870,11,6,R$ 42,R$ 252
3260,"domingo, 19 de setembro de 2021",4846,11,6,R$ 42,R$ 252
3678,"domingo, 24 de outubro de 2021",771,11,6,R$ 42,R$ 252
3727,"quinta-feira, 28 de outubro de 2021",10032,11,6,R$ 42,R$ 252
3931,"sábado, 13 de novembro de 2021",1610,11,6,R$ 42,R$ 252
4224,"sexta-feira, 3 de dezembro de 2021",3681,11,6,R$ 42,R$ 252
4237,"sexta-feira, 3 de dezembro de 2021",1178,11,6,R$ 42,R$ 252
4429,"quinta-feira, 16 de dezembro de 2021",5295,11,6,R$ 42,R$ 252
4435,"quinta-feira, 16 de dezembro de 2021",9397,11,6,R$ 42,R$ 252
4514,"terça-feira, 21 de dezembro de 2021",229,11,6,R$ 42,R$ 252
4640,"segunda-feira, 27 de dezembro de 2021",6563,11,6,R$ 42,R$ 252
4668,"quarta-feira, 29 de dezembro de 2021",4099,11,6,R$ 42,R$ 252
4783,"segunda-feira, 3 de janeiro de 2022",8173,11,6,R$ 42,R$ 252
5287,"segunda-feira, 24 de janeiro de 2022",5909,11,6,R$ 42,R$ 252
5656,"domingo, 6 de fevereiro de 2022",1593,11,6,R$ 42,R$ 252
5708,"terça-feira, 8 de fevereiro de 2022",5767,11,6,R$ 42,R$ 252
5896,"segunda-feira, 14 de fevereiro de 2022",6534,11,6,R$ 42,R$ 252
6209,"sexta-feira, 25 de fevereiro de 2022",2814,11,6,R$ 42,R$ 252
6245,"sábado, 26 de fevereiro de 2022",7862,11,6,R$ 42,R$ 252
6306,"segunda-feira, 28 de fevereiro de 2022",911,11,6,R$ 42,R$ 252
6674,"terça-feira, 15 de março de 2022",6652,11,6,R$ 42,R$ 252
6807,"sábado, 19 de março de 2022",1396,11,6,R$ 42,R$ 252
7798,"terça-feira, 26 de abril de 2022",1253,11,6,R$ 42,R$ 252
7891,"sexta-feira, 29 de abril de 2022",8544,11,6,R$ 42,R$ 252
8975,"quarta-feira, 8 de junho de 2022",8670,11,6,R$ 42,R$ 252
9092,"domingo, 12 de junho de 2022",5432,11,6,R$ 42,R$ 252
9340,"terça-feira, 21 de junho de 2022",491,11,6,R$ 42,R$ 252
9395,"quinta-feira, 23 de junho de 2022",670,11,6,R$ 42,R$ 252
9415,"sexta-feira, 24 de junho de 2022",1587,11,6,R$ 42,R$ 252
9594,"sexta-feira, 1 de julho de 2022",3033,11,6,R$ 42,R$ 252
9855,"domingo, 10 de julho de 2022",3979,11,6,R$ 42,R$ 252
9868,"domingo, 10 de julho de 2022",7782,11,6,R$ 42,R$ 252
9914,"terça-feira, 12 de julho de 2022",10240,11,6,R$ 42,R$ 252
10115,"terça-feira, 19 de julho de 2022",7379,11,6,R$ 42,R$ 252
10927,"sexta-feira, 19 de agosto de 2022",568,11,6,R$ 42,R$ 252
11070,"quarta-feira, 24 de agosto de 2022",3878,11,6,R$ 42,R$ 252
11192,"segunda-feira, 29 de agosto de 2022",8824,11,6,R$ 42,R$ 252
11227,"quarta-feira, 31 de agosto de 2022",5631,11,6,R$ 42,R$ 252
11229,"quarta-feira, 31 de agosto de 2022",4373,11,6,R$ 42,R$ 252
11353,"domingo, 4 de setembro de 2022",9979,11,6,R$ 42,R$ 252
11730,"domingo, 18 de setembro de 2022",1235,11,6,R$ 42,R$ 252
11769,"terça-feira, 20 de setembro de 2022",2144,11,6,R$ 42,R$ 252
11806,"quarta-feira, 21 de setembro de 2022",7602,11,6,R$ 42,R$ 252
11947,"segunda-feira, 26 de setembro de 2022",4284,11,6,R$ 42,R$ 252
12346,"segunda-feira, 10 de outubro de 2022",6689,11,6,R$ 42,R$ 252
12385,"quarta-feira, 12 de outubro de 2022",5174,11,6,R$ 42,R$ 252
12571,"quarta-feira, 19 de outubro de 2022",2294,11,6,R$ 42,R$ 252
12747,"terça-feira, 25 de outubro de 2022",7793,11,6,R$ 42,R$ 252
12959,"terça-feira, 1 de novembro de 2022",5134,11,6,R$ 42,R$ 252
13116,"segunda-feira, 7 de novembro de 2022",3864,11,6,R$ 42,R$ 252
13489,"domingo, 20 de novembro de 2022",7505,11,6,R$ 42,R$ 252
13509,"segunda-feira, 21 de novembro de 2022",3762,11,6,R$ 42,R$ 252
13512,"segunda-feira, 21 de novembro de 2022",8438,11,6,R$ 42,R$ 252
13617,"sábado, 26 de novembro de 2022",6245,11,6,R$ 42,R$ 252
13626,"sábado, 26 de novembro de 2022",1071,11,6,R$ 42,R$ 252
13811,"domingo, 4 de dezembro de 2022",4026,11,6,R$ 42,R$ 252
13896,"sábado, 10 de dezembro de 2022",581,11,6,R$ 42,R$ 252
8,"sábado, 26 de dezembro de 2020",354,16,6,R$ 25,R$ 150
42,"sábado, 2 de janeiro de 2021",8746,16,6,R$ 25,R$ 150
640,"domingo, 28 de fevereiro de 2021",3049,16,6,R$ 25,R$ 150
1360,"domingo, 18 de abril de 2021",7856,16,6,R$ 25,R$ 150
1367,"segunda-feira, 19 de abril de 2021",2787,16,6,R$ 25,R$ 150
1838,"segunda-feira, 24 de maio de 2021",7780,16,6,R$ 25,R$ 150
1972,"quinta-feira, 3 de junho de 2021",3350,16,6,R$ 25,R$ 150
2072,"domingo, 13 de junho de 2021",5826,16,6,R$ 25,R$ 150
2516,"segunda-feira, 19 de julho de 2021",2951,16,6,R$ 25,R$ 150
2766,"segunda-feira, 9 de agosto de 2021",6248,16,6,R$ 25,R$ 150
2856,"segunda-feira, 16 de agosto de 2021",4767,16,6,R$ 25,R$ 150
2871,"terça-feira, 17 de agosto de 2021",910,16,6,R$ 25,R$ 150
3143,"quinta-feira, 9 de setembro de 2021",7556,16,6,R$ 25,R$ 150
3341,"segunda-feira, 27 de setembro de 2021",1132,16,6,R$ 25,R$ 150
3345,"segunda-feira, 27 de setembro de 2021",4029,16,6,R$ 25,R$ 150
3708,"terça-feira, 26 de outubro de 2021",9386,16,6,R$ 25,R$ 150
3965,"segunda-feira, 15 de novembro de 2021",8551,16,6,R$ 25,R$ 150
4624,"segunda-feira, 27 de dezembro de 2021",2086,16,6,R$ 25,R$ 150
5150,"terça-feira, 18 de janeiro de 2022",1444,16,6,R$ 25,R$ 150
5532,"quarta-feira, 2 de fevereiro de 2022",298,16,6,R$ 25,R$ 150
5742,"quarta-feira, 9 de fevereiro de 2022",8405,16,6,R$ 25,R$ 150
5771,"quinta-feira, 10 de fevereiro de 2022",2634,16,6,R$ 25,R$ 150
5815,"sábado, 12 de fevereiro de 2022",5008,16,6,R$ 25,R$ 150
6327,"terça-feira, 1 de março de 2022",5410,16,6,R$ 25,R$ 150
6471,"segunda-feira, 7 de março de 2022",6260,16,6,R$ 25,R$ 150
6662,"segunda-feira, 14 de março de 2022",9143,16,6,R$ 25,R$ 150
6988,"domingo, 27 de março de 2022",6387,16,6,R$ 25,R$ 150
6993,"domingo, 27 de março de 2022",4571,16,6,R$ 25,R$ 150
7070,"quarta-feira, 30 de março de 2022",4693,16,6,R$ 25,R$ 150
7102,"quinta-feira, 31 de março de 2022",8769,16,6,R$ 25,R$ 150
7159,"sábado, 2 de abril de 2022",181,16,6,R$ 25,R$ 150
7188,"domingo, 3 de abril de 2022",6348,16,6,R$ 25,R$ 150
7342,"sábado, 9 de abril de 2022",4049,16,6,R$ 25,R$ 150
7490,"sexta-feira, 15 de abril de 2022",4391,16,6,R$ 25,R$ 150
7506,"sábado, 16 de abril de 2022",733,16,6,R$ 25,R$ 150
7840,"quarta-feira, 27 de abril de 2022",45,16,6,R$ 25,R$ 150
7939,"domingo, 1 de maio de 2022",9797,16,6,R$ 25,R$ 150
7975,"segunda-feira, 2 de maio de 2022",8169,16,6,R$ 25,R$ 150
8151,"domingo, 8 de maio de 2022",45,16,6,R$ 25,R$ 150
8632,"quinta-feira, 26 de maio de 2022",9440,16,6,R$ 25,R$ 150
8643,"quinta-feira, 26 de maio de 2022",896,16,6,R$ 25,R$ 150
8821,"quinta-feira, 2 de junho de 2022",7731,16,6,R$ 25,R$ 150
8841,"sexta-feira, 3 de junho de 2022",1124,16,6,R$ 25,R$ 150
9464,"domingo, 26 de junho de 2022",1612,16,6,R$ 25,R$ 150
9792,"sexta-feira, 8 de julho de 2022",8184,16,6,R$ 25,R$ 150
9841,"domingo, 10 de julho de 2022",8989,16,6,R$ 25,R$ 150
9925,"terça-feira, 12 de julho de 2022",9598,16,6,R$ 25,R$ 150
10061,"domingo, 17 de julho de 2022",6652,16,6,R$ 25,R$ 150
10322,"quarta-feira, 27 de julho de 2022",5786,16,6,R$ 25,R$ 150
10470,"terça-feira, 2 de agosto de 2022",3196,16,6,R$ 25,R$ 150
10644,"segunda-feira, 8 de agosto de 2022",7917,16,6,R$ 25,R$ 150
10673,"terça-feira, 9 de agosto de 2022",732,16,6,R$ 25,R$ 150
10936,"sexta-feira, 19 de agosto de 2022",8964,16,6,R$ 25,R$ 150
10957,"sábado, 20 de agosto de 2022",1430,16,6,R$ 25,R$ 150
11123,"sexta-feira, 26 de agosto de 2022",6042,16,6,R$ 25,R$ 150
11327,"sábado, 3 de setembro de 2022",952,16,6,R$ 25,R$ 150
11349,"domingo, 4 de setembro de 2022",2422,16,6,R$ 25,R$ 150
11611,"quarta-feira, 14 de setembro de 2022",2663,16,6,R$ 25,R$ 150
11641,"quinta-feira, 15 de setembro de 2022",8434,16,6,R$ 25,R$ 150
11791,"quarta-feira, 21 de setembro de 2022",8452,16,6,R$ 25,R$ 150
12048,"quinta-feira, 29 de setembro de 2022",1788,16,6,R$ 25,R$ 150
12232,"quinta-feira, 6 de outubro de 2022",9822,16,6,R$ 25,R$ 150
12453,"sexta-feira, 14 de outubro de 2022",7376,16,6,R$ 25,R$ 150
12640,"sexta-feira, 21 de outubro de 2022",4408,16,6,R$ 25,R$ 150
12750,"terça-feira, 25 de outubro de 2022",2086,16,6,R$ 25,R$ 150
12939,"terça-feira, 1 de novembro de 2022",4486,16,6,R$ 25,R$ 150
12982,"quarta-feira, 2 de novembro de 2022",1823,16,6,R$ 25,R$ 150
13130,"segunda-feira, 7 de novembro de 2022",5318,16,6,R$ 25,R$ 150
13147,"terça-feira, 8 de novembro de 2022",834,16,6,R$ 25,R$ 150
13182,"quarta-feira, 9 de novembro de 2022",5624,16,6,R$ 25,R$ 150
13797,"sábado, 3 de dezembro de 2022",4877,16,6,R$ 25,R$ 150
13880,"sexta-feira, 9 de dezembro de 2022",2175,16,6,R$ 25,R$ 150
13909,"domingo, 11 de dezembro de 2022",8701,16,6,R$ 25,R$ 150
14017,"sexta-feira, 23 de dezembro de 2022",2708,16,6,R$ 25,R$ 150
89,"segunda-feira, 11 de janeiro de 2021",1429,8,6,R$ 45,R$ 270
244,"quarta-feira, 27 de janeiro de 2021",7368,8,6,R$ 45,R$ 270
368,"sábado, 6 de fevereiro de 2021",4431,8,6,R$ 45,R$ 270
434,"sexta-feira, 12 de fevereiro de 2021",7781,8,6,R$ 45,R$ 270
691,"quinta-feira, 4 de março de 2021",7370,8,6,R$ 45,R$ 270
698,"quinta-feira, 4 de março de 2021",7589,8,6,R$ 45,R$ 270
846,"domingo, 14 de março de 2021",8125,8,6,R$ 45,R$ 270
1043,"domingo, 28 de março de 2021",4056,8,6,R$ 45,R$ 270
1096,"quarta-feira, 31 de março de 2021",4342,8,6,R$ 45,R$ 270
1371,"segunda-feira, 19 de abril de 2021",502,8,6,R$ 45,R$ 270
1555,"domingo, 2 de maio de 2021",4116,8,6,R$ 45,R$ 270
1833,"domingo, 23 de maio de 2021",4165,8,6,R$ 45,R$ 270
1960,"quarta-feira, 2 de junho de 2021",2211,8,6,R$ 45,R$ 270
2258,"segunda-feira, 28 de junho de 2021",9837,8,6,R$ 45,R$ 270
2283,"terça-feira, 29 de junho de 2021",3763,8,6,R$ 45,R$ 270
2486,"sábado, 17 de julho de 2021",2981,8,6,R$ 45,R$ 270
2561,"sexta-feira, 23 de julho de 2021",3434,8,6,R$ 45,R$ 270
3066,"sexta-feira, 3 de setembro de 2021",9604,8,6,R$ 45,R$ 270
3478,"quarta-feira, 6 de outubro de 2021",4029,8,6,R$ 45,R$ 270
3698,"segunda-feira, 25 de outubro de 2021",4191,8,6,R$ 45,R$ 270
3832,"quinta-feira, 4 de novembro de 2021",3233,8,6,R$ 45,R$ 270
3920,"sexta-feira, 12 de novembro de 2021",2211,8,6,R$ 45,R$ 270
4021,"quinta-feira, 18 de novembro de 2021",2869,8,6,R$ 45,R$ 270
4290,"terça-feira, 7 de dezembro de 2021",5013,8,6,R$ 45,R$ 270
4441,"quinta-feira, 16 de dezembro de 2021",6313,8,6,R$ 45,R$ 270
4677,"quinta-feira, 30 de dezembro de 2021",2588,8,6,R$ 45,R$ 270
4691,"quinta-feira, 30 de dezembro de 2021",9238,8,6,R$ 45,R$ 270
4900,"sábado, 8 de janeiro de 2022",8930,8,6,R$ 45,R$ 270
4949,"segunda-feira, 10 de janeiro de 2022",8202,8,6,R$ 45,R$ 270
5047,"sexta-feira, 14 de janeiro de 2022",3753,8,6,R$ 45,R$ 270
5189,"quinta-feira, 20 de janeiro de 2022",4731,8,6,R$ 45,R$ 270
5199,"quinta-feira, 20 de janeiro de 2022",9667,8,6,R$ 45,R$ 270
5453,"domingo, 30 de janeiro de 2022",3334,8,6,R$ 45,R$ 270
5596,"sexta-feira, 4 de fevereiro de 2022",5851,8,6,R$ 45,R$ 270
5684,"segunda-feira, 7 de fevereiro de 2022",5435,8,6,R$ 45,R$ 270
5856,"domingo, 13 de fevereiro de 2022",7855,8,6,R$ 45,R$ 270
6071,"domingo, 20 de fevereiro de 2022",10240,8,6,R$ 45,R$ 270
6134,"quarta-feira, 23 de fevereiro de 2022",4571,8,6,R$ 45,R$ 270
6449,"domingo, 6 de março de 2022",1491,8,6,R$ 45,R$ 270
6551,"quinta-feira, 10 de março de 2022",8231,8,6,R$ 45,R$ 270
6610,"sábado, 12 de março de 2022",7451,8,6,R$ 45,R$ 270
6735,"quinta-feira, 17 de março de 2022",5557,8,6,R$ 45,R$ 270
6780,"sábado, 19 de março de 2022",5633,8,6,R$ 45,R$ 270
7138,"sexta-feira, 1 de abril de 2022",3,8,6,R$ 45,R$ 270
7290,"quinta-feira, 7 de abril de 2022",5283,8,6,R$ 45,R$ 270
7769,"segunda-feira, 25 de abril de 2022",4686,8,6,R$ 45,R$ 270
8091,"sábado, 7 de maio de 2022",2688,8,6,R$ 45,R$ 270
8124,"sábado, 7 de maio de 2022",3419,8,6,R$ 45,R$ 270
8156,"domingo, 8 de maio de 2022",869,8,6,R$ 45,R$ 270
8192,"terça-feira, 10 de maio de 2022",3131,8,6,R$ 45,R$ 270
8829,"quinta-feira, 2 de junho de 2022",4346,8,6,R$ 45,R$ 270
8991,"quarta-feira, 8 de junho de 2022",3186,8,6,R$ 45,R$ 270
9201,"quinta-feira, 16 de junho de 2022",7836,8,6,R$ 45,R$ 270
9682,"segunda-feira, 4 de julho de 2022",3497,8,6,R$ 45,R$ 270
9706,"terça-feira, 5 de julho de 2022",6864,8,6,R$ 45,R$ 270
9858,"domingo, 10 de julho de 2022",7158,8,6,R$ 45,R$ 270
10154,"quarta-feira, 20 de julho de 2022",9790,8,6,R$ 45,R$ 270
10215,"sexta-feira, 22 de julho de 2022",2420,8,6,R$ 45,R$ 270
10311,"terça-feira, 26 de julho de 2022",1612,8,6,R$ 45,R$ 270
10434,"segunda-feira, 1 de agosto de 2022",8388,8,6,R$ 45,R$ 270
10468,"terça-feira, 2 de agosto de 2022",1325,8,6,R$ 45,R$ 270
10831,"segunda-feira, 15 de agosto de 2022",8870,8,6,R$ 45,R$ 270
11066,"quarta-feira, 24 de agosto de 2022",1049,8,6,R$ 45,R$ 270
11365,"segunda-feira, 5 de setembro de 2022",6863,8,6,R$ 45,R$ 270
11431,"quarta-feira, 7 de setembro de 2022",6551,8,6,R$ 45,R$ 270
11470,"sexta-feira, 9 de setembro de 2022",7660,8,6,R$ 45,R$ 270
11826,"quinta-feira, 22 de setembro de 2022",9829,8,6,R$ 45,R$ 270
11861,"sexta-feira, 23 de setembro de 2022",6217,8,6,R$ 45,R$ 270
11876,"sexta-feira, 23 de setembro de 2022",3680,8,6,R$ 45,R$ 270
12342,"segunda-feira, 10 de outubro de 2022",943,8,6,R$ 45,R$ 270
12463,"sábado, 15 de outubro de 2022",4658,8,6,R$ 45,R$ 270
12815,"quinta-feira, 27 de outubro de 2022",6402,8,6,R$ 45,R$ 270
12898,"domingo, 30 de outubro de 2022",8195,8,6,R$ 45,R$ 270
13126,"segunda-feira, 7 de novembro de 2022",4916,8,6,R$ 45,R$ 270
13621,"sábado, 26 de novembro de 2022",454,8,6,R$ 45,R$ 270
32,"terça-feira, 19 de janeiro de 2021",7902,6,6,R$ 20,R$ 120
76,"sábado, 9 de janeiro de 2021",2997,6,6,R$ 20,R$ 120
157,"terça-feira, 19 de janeiro de 2021",6439,6,6,R$ 20,R$ 120
561,"terça-feira, 23 de fevereiro de 2021",2147,6,6,R$ 20,R$ 120
991,"quarta-feira, 24 de março de 2021",8198,6,6,R$ 20,R$ 120
996,"quinta-feira, 25 de março de 2021",6136,6,6,R$ 20,R$ 120
1039,"sábado, 27 de março de 2021",158,6,6,R$ 20,R$ 120
